Order ID,Order Date,Order Time,Month,Month No,Quarter,Year,Day of Week,Week No,Customer ID,Customer Name,Customer Email,Customer Phone,Customer Age,Customer Gender,Customer Segment,Loyalty Tier,Account Age (Days),Shipping Country,Shipping State,Shipping City,Pincode,Product ID,Product Name,Brand,Main Category,Sub Category,SKU,Product Rating (Avg),Units Ordered,Unit Price (₹),Discount %,Coupon Code,Gross Amount (₹),Discount Amount (₹),Net Revenue (₹),COGS (₹),Gross Profit (₹),Profit Margin %,Shipping Method,Shipping Cost (₹),Warehouse Location,Estimated Delivery Days,Actual Delivery Days,On-Time Delivery,Delivery Status,Return Requested,Return Reason,Refund Amount (₹),Payment Method,Payment Status,EMI Months,Platform,Traffic Source,Campaign Name,Device Type,App/Web,Order Satisfaction,Review Score,Review Text Sentiment,Repeat Customer,Customer Lifetime Orders,Month_Year
EC-2024-02-000179,2024-02-11,07:15:04,February,2,Q1,2024,Sunday,6,C47075,Lakshmi Das,lakshmi.das20@gmail.com,+91 8932990209,45,Male,Premium,Gold,1412,India,Karnataka,Mysuru,570001,P003,Samsung Galaxy S24,Samsung,Electronics,Smartphones,SAM-S24-256,4.6,4,79999,0,NONE,319996,0,319996,163198,156798,49.0,Standard (5-7 days),0,Chennai WH,7,7,Yes,In Transit,No,,0,UPI,Paid,0,Amazon,Influencer,Influencer-Collab,Mobile,App,3.0,3,Positive,No,3,2024-02
EC-2024-02-000183,2024-02-13,14:04:08,February,2,Q1,2024,Tuesday,7,C48506,Yash Bose,yash.bose39@yahoo.com,+91 8151075766,51,Male,Regular,Platinum,1414,India,Rajasthan,Jaipur,302001,P005,Redmi Note 13 Pro,Xiaomi,Electronics,Smartphones,XMI-RN13P,4.3,4,24999,0,NONE,99996,0,99996,44998,54998,55.0,Express (2-3 days),0,Mumbai WH,3,3,Yes,Delivered,No,,0,Credit Card,Paid,0,Nykaa,Referral,Refer-Earn-50,Desktop,Web,3.2,3,Positive,Yes,7,2024-02
EC-2022-09-000184,2022-09-12,15:53:24,September,9,Q3,2022,Monday,37,C30543,Yash Chatterjee,yash.chatterjee30@yahoo.com,+91 9983541801,26,Male,Regular,Platinum,44,India,Maharashtra,Thane,400601,P001,iPhone 15 128GB,Apple,Electronics,Smartphones,APL-IPH15-128,4.7,4,79900,5,SAVE5,319600,15980,303620,157882,145738,48.0,Standard (5-7 days),0,Hyderabad WH,5,5,Yes,Delivered,No,,0,Credit Card,Paid,0,Company Website,App Notification,Push-Flash-Sale,Mobile,App,1.9,2,Positive,No,21,2022-09
EC-2023-02-000185,2023-02-16,11:02:54,February,2,Q1,2023,Thursday,7,C54438,Amit Sharma,amit.sharma74@yahoo.com,+91 9151403639,48,Male,Regular,Bronze,311,India,Gujarat,Ahmedabad,380001,P005,Redmi Note 13 Pro,Xiaomi,Electronics,Smartphones,XMI-RN13P,4.3,1,24999,5,SAVE5,24999,1250,23749,10687,13062,55.0,Next Day,0,Hyderabad WH,2,2,Yes,Delivered,No,,0,UPI,Paid,0,Amazon,Influencer,Influencer-Collab,Mobile,App,3.1,3,Positive,Yes,7,2023-02
EC-2023-03-000187,2023-03-08,19:44:50,March,3,Q1,2023,Wednesday,10,C47597,Rohan Iyer,rohan.iyer96@gmail.com,+91 8063834742,58,Female,Regular,Silver,952,India,Rajasthan,Udaipur,313001,P002,iPhone 15 Pro 256GB,Apple,Electronics,Smartphones,APL-IPH15P-256,4.8,1,134900,0,NONE,134900,0,134900,67450,67450,50.0,Free Shipping,0,Hyderabad WH,6,8,No,Delivered,No,,0,Debit Card,Paid,0,Flipkart,Email Campaign,Email-Winback,Mobile,App,1.6,2,Positive,Yes,24,2023-03
EC-2022-01-000190,2022-01-01,16:37:04,January,1,Q1,2022,Saturday,52,C42391,Ananya Malhotra,ananya.malhotra79@yahoo.com,+91 8270899420,18,Male,Churned,Bronze,991,India,Tamil Nadu,Tiruchirappalli,620001,P005,Redmi Note 13 Pro,Xiaomi,Electronics,Smartphones,XMI-RN13P,4.3,4,24999,10,FLAT10,99996,10000,89996,40498,49498,55.0,Standard (5-7 days),0,Mumbai WH,7,8,No,Delivered,No,,0,Debit Card,Paid,0,Myntra,App Notification,Push-Flash-Sale,Mobile,App,2.1,2,Positive,No,15,2022-01
EC-2022-06-000191,2022-06-01,17:25:46,June,6,Q2,2022,Wednesday,22,C15821,Rahul Verma,rahul.verma63@yahoo.com,+91 9329039426,61,Male,Regular,Silver,1368,India,Delhi,Laxmi Nagar,110092,P006,MacBook Air M2,Apple,Electronics,Laptops,APL-MBA-M2-8,4.8,5,114900,15,FESTIVE15,574500,86175,488325,263696,224629,46.0,Express (2-3 days),0,Kolkata WH,3,3,Yes,Delivered,No,,0,Credit Card,Paid,0,Myntra,Instagram Ads,IG-Reel-Shop,Desktop,Web,1.0,1,Positive,Yes,19,2022-06
EC-2022-12-000193,2022-12-25,21:22:57,December,12,Q4,2022,Sunday,51,C78700,Leela Iyer,leela.iyer19@gmail.com,+91 9697776669,23,Male,Churned,Gold,1264,India,Uttar Pradesh,Agra,282001,P007,Dell XPS 15 i7,Dell,Electronics,Laptops,DEL-XPS15-I7,4.6,7,135000,10,FLAT10,945000,94500,850500,442260,408240,48.0,Express (2-3 days),0,Kolkata WH,3,3,Yes,Delivered,No,,0,UPI,Paid,0,Company Website,Referral,Refer-Earn-50,Tablet,App,4.5,5,Positive,No,9,2022-12
EC-2024-11-000197,2024-11-25,19:31:25,November,11,Q4,2024,Monday,48,C24894,Akash Krishnan,akash.krishnan32@yahoo.com,+91 7197870781,34,Female,Regular,Gold,602,India,Telangana,Hyderabad,500001,P013,"iPad Pro 12.9"" M2",Apple,Electronics,Tablets,APL-IPDP-M2-12,4.7,7,112900,25,SUPER25,790300,197575,592725,308217,284508,48.0,Free Shipping,0,Bengaluru WH,5,5,Yes,Delivered,No,,0,Credit Card,Paid,0,Flipkart,Google Ads,GGL-PMax-2024,Desktop,Web,1.7,2,Positive,No,20,2024-11
EC-2024-06-000203,2024-06-02,11:27:31,June,6,Q2,2024,Sunday,22,C57617,Tara Sinha,tara.sinha47@gmail.com,+91 8855704564,52,Female,New Customer,Silver,758,India,Punjab,Ludhiana,141001,P001,iPhone 15 128GB,Apple,Electronics,Smartphones,APL-IPH15-128,4.7,5,79900,5,SAVE5,399500,19975,379525,197353,182172,48.0,Free Shipping,0,Delhi WH,7,7,Yes,Delivered,No,,0,Credit Card,Paid,0,Amazon,Influencer,Influencer-Collab,Mobile,App,1.8,2,Positive,Yes,2,2024-06
EC-2024-05-000215,2024-05-13,16:40:17,May,5,Q2,2024,Monday,20,C30684,Tara Sinha,tara.sinha59@gmail.com,+91 8472638365,57,Male,Regular,Bronze,372,India,Telangana,Warangal,506001,P008,HP Spectre x360,HP,Electronics,Laptops,HP-SPX360-14,4.5,3,169900,15,FESTIVE15,509700,76455,433245,229620,203625,47.0,Next Day,0,Kolkata WH,1,2,No,Delivered,No,,0,UPI,Paid,0,Myntra,YouTube Ads,YT-Brand-Awareness,Mobile,App,4.7,4,Negative,No,16,2024-05
EC-2023-03-000219,2023-03-09,08:14:07,March,3,Q1,2023,Thursday,10,C15836,Sakshi Sharma,sakshi.sharma69@gmail.com,+91 7079739700,26,Male,Churned,Silver,1288,India,Kerala,Kozhikode,673001,P003,Samsung Galaxy S24,Samsung,Electronics,Smartphones,SAM-S24-256,4.6,5,79999,0,NONE,399995,0,399995,203997,195998,49.0,Express (2-3 days),0,Bengaluru WH,2,2,Yes,Delivered,Yes,Changed Mind,379995,Debit Card,Paid,0,Myntra,Referral,Refer-Earn-50,Mobile,App,2.2,3,Positive,Yes,13,2023-03
EC-2022-08-000230,2022-08-08,20:52:09,August,8,Q3,2022,Monday,32,C34448,Tanvi Sinha,tanvi.sinha36@gmail.com,+91 7793853443,42,Male,Regular,Bronze,212,India,Tamil Nadu,Coimbatore,641001,P010,"Samsung 55"" 4K QLED",Samsung,Electronics,Televisions,SAM-TV55-QLED,4.7,2,89990,15,FESTIVE15,179980,26997,152983,81081,71902,47.0,Standard (5-7 days),0,Bengaluru WH,7,7,Yes,Delivered,No,,0,UPI,Paid,0,Amazon,Instagram Ads,IG-Reel-Shop,Mobile,App,2.0,2,Neutral,No,20,2022-08
EC-2023-04-000239,2023-04-25,04:49:45,April,4,Q2,2023,Tuesday,17,C68589,Raghu Pillai,raghu.pillai87@gmail.com,+91 8813480774,39,Female,New Customer,Gold,974,India,Karnataka,Mangaluru,575001,P008,HP Spectre x360,HP,Electronics,Laptops,HP-SPX360-14,4.5,5,169900,10,FLAT10,849500,84950,764550,405212,359338,47.0,Free Shipping,0,Chennai WH,6,6,Yes,Delivered,No,,0,UPI,Paid,0,Meesho,Facebook Ads,FB-Retarget-Q4,Mobile,App,1.9,2,Positive,Yes,1,2023-04
EC-2024-04-000242,2024-04-10,17:44:22,April,4,Q2,2024,Wednesday,15,C29954,Sneha Sharma,sneha.sharma16@yahoo.com,+91 9756682721,51,Male,New Customer,Silver,1338,India,Uttar Pradesh,Kanpur,208001,P003,Samsung Galaxy S24,Samsung,Electronics,Smartphones,SAM-S24-256,4.6,5,79999,15,FESTIVE15,399995,59999,339996,173398,166598,49.0,Free Shipping,0,Hyderabad WH,6,6,Yes,Delivered,Yes,Changed Mind,322996,Buy Now Pay Later,Paid,0,Snapdeal,Email Campaign,Email-Winback,Mobile,App,1.1,1,Positive,No,14,2024-04
EC-2024-01-000245,2024-01-21,16:28:16,January,1,Q1,2024,Sunday,3,C41571,Kriti Mukherjee,kriti.mukherjee86@gmail.com,+91 9728733892,40,Female,New Customer,Bronze,203,India,West Bengal,Durgapur,713201,P002,iPhone 15 Pro 256GB,Apple,Electronics,Smartphones,APL-IPH15P-256,4.8,3,134900,15,FESTIVE15,404700,60705,343995,171998,171997,50.0,Standard (5-7 days),0,Mumbai WH,5,5,Yes,Delivered,No,,0,Debit Card,Pending,0,Flipkart,Facebook Ads,FB-Retarget-Q4,Desktop,Web,3.6,3,Neutral,No,19,2024-01
EC-2023-11-000248,2023-11-18,14:36:26,November,11,Q4,2023,Saturday,46,C75157,Tanvi Mishra,tanvi.mishra22@gmail.com,+91 9115378418,24,Male,New Customer,Bronze,541,India,Tamil Nadu,Chennai,600001,P011,"LG OLED 65""",LG,Electronics,Televisions,LG-OLED65-C3,4.8,2,249990,5,SAVE5,499980,24999,474981,256490,218491,46.0,Standard (5-7 days),0,Chennai WH,5,5,Yes,Delivered,No,,0,UPI,Paid,0,Amazon,Google Ads,GGL-PMax-2024,Mobile,App,1.8,1,Neutral,Yes,24,2023-11
EC-2024-03-000250,2024-03-02,15:58:25,March,3,Q1,2024,Saturday,9,C11050,Riya Dubey,riya.dubey46@gmail.com,+91 9936035943,43,Female,VIP,Silver,975,India,West Bengal,Howrah,711101,P009,Lenovo IdeaPad Slim 5,Lenovo,Electronics,Laptops,LEN-IPS5-16,4.2,2,52990,15,FESTIVE15,105980,15897,90083,45042,45041,50.0,Free Shipping,0,Bengaluru WH,6,6,Yes,Delivered,No,,0,COD,Paid,0,Amazon,Instagram Ads,IG-Reel-Shop,Mobile,App,4.6,4,Positive,Yes,1,2024-03
EC-2022-01-000252,2022-01-15,06:11:21,January,1,Q1,2022,Saturday,2,C12969,Nisha Nair,nisha.nair93@gmail.com,+91 9987731897,55,Female,New Customer,Diamond,974,India,Punjab,Amritsar,143001,P005,Redmi Note 13 Pro,Xiaomi,Electronics,Smartphones,XMI-RN13P,4.3,4,24999,0,NONE,99996,0,99996,44998,54998,55.0,Next Day,0,Delhi WH,2,2,Yes,Delivered,No,,0,COD,Paid,0,Flipkart,Email Campaign,Email-Winback,Desktop,Web,2.2,2,Negative,Yes,4,2022-01
EC-2024-05-000253,2024-05-03,09:57:49,May,5,Q2,2024,Friday,18,C22250,Lakshmi Agarwal,lakshmi.agarwal77@yahoo.com,+91 8325820111,63,Female,Premium,Gold,381,India,Telangana,Hyderabad,500001,P008,HP Spectre x360,HP,Electronics,Laptops,HP-SPX360-14,4.5,2,169900,0,NONE,339800,0,339800,180094,159706,47.0,Standard (5-7 days),0,Hyderabad WH,5,7,No,Delivered,Yes,Product Not as Described,322810,COD,Paid,0,Company Website,Email Campaign,Email-Winback,Desktop,Web,3.4,3,Positive,Yes,10,2024-05
EC-2022-05-000254,2022-05-02,08:51:24,May,5,Q2,2022,Monday,18,C71560,Om Dubey,om.dubey49@yahoo.com,+91 8951200941,52,Female,Regular,Bronze,1183,India,Delhi,Rohini,110085,P008,HP Spectre x360,HP,Electronics,Laptops,HP-SPX360-14,4.5,3,169900,0,NONE,509700,0,509700,270141,239559,47.0,Next Day,0,Bengaluru WH,2,2,Yes,Delivered,No,,0,Credit Card,Paid,0,Company Website,Google Ads,GGL-PMax-2024,Mobile,App,4.8,4,Neutral,Yes,8,2022-05
EC-2024-12-000257,2024-12-05,10:27:24,December,12,Q4,2024,Thursday,49,C23394,Leela Pandey,leela.pandey86@yahoo.com,+91 9182858831,46,Male,Premium,Bronze,638,India,Punjab,Chandigarh,160001,P001,iPhone 15 128GB,Apple,Electronics,Smartphones,APL-IPH15-128,4.7,4,79900,20,MEGA20,319600,63920,255680,132954,122726,48.0,Next Day,0,Bengaluru WH,1,3,No,Cancelled,No,,0,Debit Card,Paid,0,Flipkart,Referral,Refer-Earn-50,Mobile,App,3.3,3,Positive,Yes,16,2024-12
EC-2022-09-000260,2022-09-27,10:13:03,September,9,Q3,2022,Tuesday,39,C61307,Uma Dubey,uma.dubey10@gmail.com,+91 7049177862,20,Female,Churned,Gold,724,India,Rajasthan,Udaipur,313001,P001,iPhone 15 128GB,Apple,Electronics,Smartphones,APL-IPH15-128,4.7,2,79900,10,FLAT10,159800,15980,143820,74786,69034,48.0,Free Shipping,0,Kolkata WH,7,7,Yes,Delivered,No,,0,Debit Card,Paid,0,Company Website,Organic Search,SEO-Organic,Mobile,App,2.8,2,Positive,Yes,7,2022-09
EC-2024-10-000261,2024-10-10,12:12:50,October,10,Q4,2024,Thursday,41,C73605,Leela Rao,leela.rao46@yahoo.com,+91 9700953235,48,Female,VIP,Bronze,129,India,Tamil Nadu,Madurai,625001,P010,"Samsung 55"" 4K QLED",Samsung,Electronics,Televisions,SAM-TV55-QLED,4.7,7,89990,0,NONE,629930,0,629930,333863,296067,47.0,Express (2-3 days),0,Hyderabad WH,3,3,Yes,Delivered,No,,0,Net Banking,Paid,0,Amazon,Direct,Direct-Visit,Desktop,Web,3.4,3,Neutral,Yes,7,2024-10
EC-2024-06-000262,2024-06-09,08:21:56,June,6,Q2,2024,Sunday,23,C70543,Kiran Patel,kiran.patel78@yahoo.com,+91 9642461313,26,Female,Premium,Silver,1261,India,Rajasthan,Jodhpur,342001,P013,"iPad Pro 12.9"" M2",Apple,Electronics,Tablets,APL-IPDP-M2-12,4.7,1,112900,0,NONE,112900,0,112900,58708,54192,48.0,Standard (5-7 days),0,Mumbai WH,5,5,Yes,Delivered,No,,0,Credit Card,Paid,0,App,Influencer,Influencer-Collab,Mobile,App,1.1,1,Neutral,Yes,22,2024-06
EC-2024-07-000267,2024-07-31,18:09:50,July,7,Q3,2024,Wednesday,31,C48991,Aishwarya Reddy,aishwarya.reddy19@gmail.com,+91 8827537319,21,Female,VIP,Gold,857,India,Punjab,Ludhiana,141001,P007,Dell XPS 15 i7,Dell,Electronics,Laptops,DEL-XPS15-I7,4.6,1,135000,0,NONE,135000,0,135000,70200,64800,48.0,Express (2-3 days),0,Kolkata WH,3,4,No,Delivered,No,,0,Debit Card,Paid,0,Flipkart,Referral,Refer-Earn-50,Desktop,Web,3.6,3,Positive,No,25,2024-07
EC-2024-11-000268,2024-11-17,23:00:47,November,11,Q4,2024,Sunday,46,C53329,Vivek Trivedi,vivek.trivedi83@gmail.com,+91 7540438070,27,Female,Regular,Gold,508,India,Telangana,Karimnagar,505001,P006,MacBook Air M2,Apple,Electronics,Laptops,APL-MBA-M2-8,4.8,1,114900,10,FLAT10,114900,11490,103410,55841,47569,46.0,Next Day,0,Mumbai WH,2,4,No,Delivered,No,,0,Credit Card,Paid,0,Myntra,Organic Search,SEO-Organic,Mobile,App,3.0,3,Positive,No,12,2024-11
EC-2024-12-000274,2024-12-04,13:56:26,December,12,Q4,2024,Wednesday,49,C23702,Akash Sinha,akash.sinha74@gmail.com,+91 8833773510,54,Female,New Customer,Bronze,847,India,Karnataka,Mangaluru,575001,P009,Lenovo IdeaPad Slim 5,Lenovo,Electronics,Laptops,LEN-IPS5-16,4.2,4,52990,10,FLAT10,211960,21196,190764,95382,95382,50.0,Standard (5-7 days),0,Bengaluru WH,5,5,Yes,Delivered,No,,0,Credit Card,Paid,0,Company Website,Direct,Direct-Visit,Mobile,App,5.0,5,Positive,No,14,2024-12
EC-2023-02-000277,2023-02-20,13:02:57,February,2,Q1,2023,Monday,8,C70918,Kiran Bose,kiran.bose94@gmail.com,+91 9322318246,22,Female,Premium,Bronze,301,India,Maharashtra,Pune,411001,P003,Samsung Galaxy S24,Samsung,Electronics,Smartphones,SAM-S24-256,4.6,4,79999,10,FLAT10,319996,32000,287996,146878,141118,49.0,Express (2-3 days),0,Chennai WH,2,2,Yes,Delivered,No,,0,Credit Card,Paid,0,Flipkart,YouTube Ads,YT-Brand-Awareness,Mobile,App,3.2,4,Neutral,Yes,16,2023-02
EC-2022-12-000285,2022-12-30,18:45:16,December,12,Q4,2022,Friday,52,C59834,Uday Verma,uday.verma40@gmail.com,+91 9656209273,32,Male,Premium,Platinum,234,India,West Bengal,Kolkata,700001,P011,"LG OLED 65""",LG,Electronics,Televisions,LG-OLED65-C3,4.8,2,249990,10,FLAT10,499980,49998,449982,242990,206992,46.0,Standard (5-7 days),0,Mumbai WH,7,7,Yes,Delivered,No,,0,UPI,Paid,0,Meesho,Google Ads,GGL-PMax-2024,Mobile,App,1.9,2,Neutral,No,14,2022-12
EC-2022-11-000291,2022-11-22,16:19:47,November,11,Q4,2022,Tuesday,47,C49428,Shreya Agarwal,shreya.agarwal58@gmail.com,+91 8686334842,53,Other,Regular,Bronze,74,India,West Bengal,Kolkata,700001,P011,"LG OLED 65""",LG,Electronics,Televisions,LG-OLED65-C3,4.8,4,249990,0,NONE,999960,0,999960,539978,459982,46.0,Express (2-3 days),0,Chennai WH,2,2,Yes,Delivered,Yes,Size/Fit Issue,949962,UPI,Paid,0,App,Google Ads,GGL-PMax-2024,Desktop,Web,2.0,2,Positive,No,24,2022-11
EC-2022-12-000292,2022-12-08,12:59:35,December,12,Q4,2022,Thursday,49,C16724,Kriti Desai,kriti.desai69@gmail.com,+91 7710710333,42,Female,New Customer,Gold,1444,India,Andhra Pradesh,Visakhapatnam,530001,P003,Samsung Galaxy S24,Samsung,Electronics,Smartphones,SAM-S24-256,4.6,5,79999,20,MEGA20,399995,79999,319996,163198,156798,49.0,Standard (5-7 days),0,Delhi WH,7,8,No,Delivered,No,,0,COD,Paid,0,Flipkart,YouTube Ads,YT-Brand-Awareness,Mobile,App,3.6,3,Positive,No,3,2022-12
EC-2023-12-000301,2023-12-03,05:18:29,December,12,Q4,2023,Sunday,48,C41657,Pooja Agarwal,pooja.agarwal75@yahoo.com,+91 8687334095,20,Female,Regular,Bronze,24,India,Delhi,New Delhi,110001,P007,Dell XPS 15 i7,Dell,Electronics,Laptops,DEL-XPS15-I7,4.6,4,135000,5,SAVE5,540000,27000,513000,266760,246240,48.0,Express (2-3 days),0,Kolkata WH,3,4,No,Delivered,Yes,Late Delivery,487350,COD,Paid,0,Flipkart,Instagram Ads,IG-Reel-Shop,Desktop,Web,3.7,4,Positive,No,18,2023-12
EC-2023-09-000303,2023-09-23,16:48:15,September,9,Q3,2023,Saturday,38,C11629,Yash Trivedi,yash.trivedi92@yahoo.com,+91 9820139864,55,Female,Premium,Gold,141,India,Andhra Pradesh,Guntur,522001,P004,OnePlus 12 256GB,OnePlus,Electronics,Smartphones,OP-12-256,4.5,3,64999,15,FESTIVE15,194997,29250,165747,82874,82873,50.0,Standard (5-7 days),0,Chennai WH,7,7,Yes,Delivered,No,,0,UPI,Paid,0,Amazon,YouTube Ads,YT-Brand-Awareness,Tablet,App,1.7,2,Positive,Yes,25,2023-09
EC-2024-05-000304,2024-05-26,15:22:24,May,5,Q2,2024,Sunday,21,C63866,Varun Pandey,varun.pandey73@gmail.com,+91 8174335465,63,Male,Regular,Silver,949,India,Uttar Pradesh,Noida,201301,P001,iPhone 15 128GB,Apple,Electronics,Smartphones,APL-IPH15-128,4.7,2,79900,10,FLAT10,159800,15980,143820,74786,69034,48.0,Express (2-3 days),0,Delhi WH,2,2,Yes,Delivered,No,,0,Wallet,Paid,0,Company Website,Organic Search,SEO-Organic,Mobile,App,3.2,4,Positive,Yes,19,2024-05
EC-2022-07-000305,2022-07-16,12:05:48,July,7,Q3,2022,Saturday,28,C34336,Pooja Malhotra,pooja.malhotra35@gmail.com,+91 9012505854,19,Male,Regular,Gold,172,India,Maharashtra,Nagpur,440001,P006,MacBook Air M2,Apple,Electronics,Laptops,APL-MBA-M2-8,4.8,4,114900,10,FLAT10,459600,45960,413640,223366,190274,46.0,Standard (5-7 days),0,Mumbai WH,7,8,No,Delivered,No,,0,Net Banking,Paid,0,Flipkart,Influencer,Influencer-Collab,Desktop,Web,3.3,3,Positive,No,7,2022-07
EC-2024-07-000308,2024-07-12,19:01:35,July,7,Q3,2024,Friday,28,C55146,Preeti Verma,preeti.verma46@yahoo.com,+91 8152616623,41,Female,Premium,Silver,934,India,Telangana,Hyderabad,500001,P006,MacBook Air M2,Apple,Electronics,Laptops,APL-MBA-M2-8,4.8,4,114900,5,SAVE5,459600,22980,436620,235775,200845,46.0,Next Day,0,Delhi WH,1,1,Yes,Delivered,Yes,Defective Product,414789,UPI,Paid,0,Snapdeal,App Notification,Push-Flash-Sale,Mobile,App,2.0,2,Positive,Yes,25,2024-07
EC-2023-06-000310,2023-06-19,05:42:55,June,6,Q2,2023,Monday,25,C28876,Preeti Das,preeti.das96@gmail.com,+91 9303932646,18,Female,Premium,Platinum,736,India,Tamil Nadu,Madurai,625001,P006,MacBook Air M2,Apple,Electronics,Laptops,APL-MBA-M2-8,4.8,4,114900,0,NONE,459600,0,459600,248184,211416,46.0,Free Shipping,0,Delhi WH,7,7,Yes,Delivered,No,,0,Net Banking,Pending,0,Company Website,Referral,Refer-Earn-50,Mobile,App,2.7,3,Positive,No,1,2023-06
EC-2023-04-000318,2023-04-21,07:03:54,April,4,Q2,2023,Friday,16,C53064,Anjali Rao,anjali.rao87@gmail.com,+91 7102875095,41,Male,Premium,Silver,784,India,Uttar Pradesh,Agra,282001,P011,"LG OLED 65""",LG,Electronics,Televisions,LG-OLED65-C3,4.8,2,249990,15,FESTIVE15,499980,74997,424983,229491,195492,46.0,Express (2-3 days),0,Chennai WH,2,2,Yes,Delivered,No,,0,Net Banking,Paid,0,Ajio,Influencer,Influencer-Collab,Mobile,App,1.5,2,Positive,No,21,2023-04
EC-2024-05-000324,2024-05-25,15:43:10,May,5,Q2,2024,Saturday,21,C57943,Aarav Das,aarav.das45@gmail.com,+91 7455285586,42,Male,Regular,Silver,305,India,Andhra Pradesh,Guntur,522001,P002,iPhone 15 Pro 256GB,Apple,Electronics,Smartphones,APL-IPH15P-256,4.8,3,134900,5,SAVE5,404700,20235,384465,192232,192233,50.0,Standard (5-7 days),0,Delhi WH,6,6,Yes,Delivered,No,,0,EMI,Paid,12,Ajio,Direct,Direct-Visit,Mobile,App,4.3,5,Neutral,Yes,21,2024-05
EC-2024-04-000330,2024-04-16,11:17:30,April,4,Q2,2024,Tuesday,16,C36544,Dhruv Das,dhruv.das51@gmail.com,+91 7077300135,60,Male,New Customer,Bronze,440,India,Gujarat,Surat,395001,P006,MacBook Air M2,Apple,Electronics,Laptops,APL-MBA-M2-8,4.8,5,114900,10,FLAT10,574500,57450,517050,279207,237843,46.0,Standard (5-7 days),0,Bengaluru WH,7,7,Yes,Delivered,No,,0,COD,Paid,0,Myntra,App Notification,Push-Flash-Sale,Desktop,Web,3.4,3,Positive,Yes,15,2024-04
EC-2022-12-000333,2022-12-21,12:38:20,December,12,Q4,2022,Wednesday,51,C64213,Tara Das,tara.das15@yahoo.com,+91 9346486872,28,Male,Premium,Silver,852,India,Telangana,Hyderabad,500001,P003,Samsung Galaxy S24,Samsung,Electronics,Smartphones,SAM-S24-256,4.6,1,79999,10,FLAT10,79999,8000,71999,36719,35280,49.0,Express (2-3 days),0,Kolkata WH,3,3,Yes,Delivered,Yes,Wrong Item Delivered,68399,Credit Card,Paid,0,Ajio,Influencer,Influencer-Collab,Mobile,App,3.9,4,Neutral,Yes,5,2022-12
EC-2023-01-000335,2023-01-11,15:28:23,January,1,Q1,2023,Wednesday,2,C19185,Dhruv Mukherjee,dhruv.mukherjee92@yahoo.com,+91 7527494658,20,Female,Premium,Gold,1134,India,Karnataka,Mangaluru,575001,P012,"Sony Bravia 43"" LED",Sony,Electronics,Televisions,SNY-BRV43,4.5,2,44990,10,FLAT10,89980,8998,80982,41301,39681,49.0,Standard (5-7 days),0,Chennai WH,5,7,No,Cancelled,Yes,Defective Product,76933,COD,Paid,0,Amazon,Instagram Ads,IG-Reel-Shop,Mobile,App,1.5,1,Neutral,No,4,2023-01
EC-2024-12-000340,2024-12-19,11:37:56,December,12,Q4,2024,Thursday,51,C35082,Siddharth Agarwal,siddharth.agarwal11@gmail.com,+91 9780411451,63,Other,New Customer,Bronze,1097,India,Punjab,Chandigarh,160001,P005,Redmi Note 13 Pro,Xiaomi,Electronics,Smartphones,XMI-RN13P,4.3,4,24999,10,FLAT10,99996,10000,89996,40498,49498,55.0,Standard (5-7 days),0,Hyderabad WH,5,5,Yes,Delivered,No,,0,UPI,Paid,0,Flipkart,YouTube Ads,YT-Brand-Awareness,Mobile,App,3.8,4,Positive,Yes,11,2024-12
EC-2024-08-000350,2024-08-16,21:54:21,August,8,Q3,2024,Friday,33,C58008,Amit Pandey,amit.pandey49@gmail.com,+91 7324285458,35,Female,Regular,Platinum,59,India,Tamil Nadu,Coimbatore,641001,P011,"LG OLED 65""",LG,Electronics,Televisions,LG-OLED65-C3,4.8,5,249990,10,FLAT10,1249950,124995,1124955,607476,517479,46.0,Express (2-3 days),0,Hyderabad WH,2,2,Yes,Delivered,No,,0,UPI,Paid,0,Meesho,Facebook Ads,FB-Retarget-Q4,Tablet,App,4.3,4,Positive,Yes,19,2024-08
EC-2023-02-000352,2023-02-22,15:46:28,February,2,Q1,2023,Wednesday,8,C13771,Nalini Singh,nalini.singh64@gmail.com,+91 7558126374,35,Male,Premium,Bronze,327,India,Rajasthan,Jaipur,302001,P011,"LG OLED 65""",LG,Electronics,Televisions,LG-OLED65-C3,4.8,1,249990,10,FLAT10,249990,24999,224991,121495,103496,46.0,Next Day,0,Hyderabad WH,1,1,Yes,Delivered,No,,0,Credit Card,Paid,0,Amazon,App Notification,Push-Flash-Sale,Tablet,App,4.7,5,Neutral,Yes,18,2023-02
EC-2022-04-000353,2022-04-12,06:34:09,April,4,Q2,2022,Tuesday,15,C10759,Aishwarya Reddy,aishwarya.reddy54@gmail.com,+91 8657123928,24,Male,Premium,Bronze,103,India,Punjab,Chandigarh,160001,P002,iPhone 15 Pro 256GB,Apple,Electronics,Smartphones,APL-IPH15P-256,4.8,3,134900,10,FLAT10,404700,40470,364230,182115,182115,50.0,Standard (5-7 days),0,Chennai WH,6,6,Yes,Delivered,No,,0,Debit Card,Paid,0,BigBasket,Instagram Ads,IG-Reel-Shop,Desktop,Web,1.3,1,Positive,Yes,10,2022-04
